date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:07	40799/40799	---MCZ	200	added ('OK')	text/css	etag:W/%225fbd3529-9f5f%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-ui.css	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-ui.css	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
14:49:08	230627/230627	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3527-384e3%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-core.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-core.js	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
14:49:09	77938/77938	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd352a-13072%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs_service.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs_service.js	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
14:49:10	81026/81026	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3529-13c82%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-ui.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-ui.js	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
14:49:10	15997/15997	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3528-3e7d%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-mapevents.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/mapJs/mapsjs-mapevents.js	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
14:49:11	14418/14418	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3527-3852%22	https://demo.dashboardpack.com/marketing-html/vendors/mapJs/custom.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/mapJs/custom.js	(from https://demo.dashboardpack.com/marketing-html/mapjs.html)
14:49:13	19064/19064	---MCZ	200	added ('OK')	text/css	etag:W/%225fbd3561-4a78%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/vector-map.css	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/verctorMap/vector-map.css	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
14:49:14	104822/104822	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd355b-19976%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-2.0.2.min.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-2.0.2.min.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
14:49:15	103344/103344	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3560-193b0%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-world-mill-en.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-world-mill-en.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
14:49:16	111750/111750	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd355f-1b486%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-us-aea-en.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-us-aea-en.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
14:49:17	62752/62752	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd355f-f520%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-uk-mill-en.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-uk-mill-en.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
14:49:18	51860/51860	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd355c-ca94%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-au-mill.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-au-mill.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
14:49:19	38213/38213	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd355d-9545%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-chicago-mill-en.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-chicago-mill-en.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
14:49:20	114606/114606	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd355e-1bfae%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-in-mill.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-in-mill.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
14:49:21	102109/102109	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd355d-18edd%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-asia-mill.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/verctorMap/jvectormap-asia-mill.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
14:49:22	2331/2331	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fbd3560-91b%22	https://demo.dashboardpack.com/marketing-html/vendors/verctorMap/map-vector.js	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/verctorMap/map-vector.js	(from https://demo.dashboardpack.com/marketing-html/vector_map.html)
14:49:23	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:22:27%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/swiper_slider/css/swiper.min.css	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/swiper_slider/css/swiper.min.css	(from https://demo.dashboardpack.com/marketing-html/error_400.html)
14:49:24	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Oct%202021%2009:22:28%20GMT	https://demo.dashboardpack.com/marketing-html/vendors/select2/css/select2.min.css	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/vendors/select2/css/select2.min.css	(from https://demo.dashboardpack.com/marketing-html/error_400.html)
14:49:25	2995/2995	---M--	200	added ('OK')	image/png	etag:%225fbd347e-bb3%22	https://demo.dashboardpack.com/marketing-html/img/bak_hovers/sad.png	C:/Users/user/Desktop/deepu/demo.dashboardpack.com/marketing-html/img/bak_hovers/sad.png	(from https://demo.dashboardpack.com/marketing-html/error_400.html)
